id,name,address,rating,review_count,lat,lon,tit1,tit2,zipcodes
r3TJyxRBX_cPbrnGsbhgjw,Wacky Shrimp,"11720 Aviation Blvd  Inglewood, CA 90304",4.5,49,33.92754,-118.37807,Food Trucks, Tacos,90304
R4bTqFAD1-UDydRYx9mN5A,Winchell's Donuts,"1316 Vine St  Hollywood, CA 90028",2.5,44,34.0950201,-118.32649509999999,Donuts, Coffee & Tea,90028
r4dGEbgY8OlpnnJe9V8PYg,Shahnawaz Halal Tandoori,"18728 Pioneer Blvd  Artesia, CA 90701",3.5,146,33.860385,-118.081681,Indian, Halal,90701
R4E4UIgdZt0jmLtm-ZpPOA,Papa John's Pizza,"1301 Westwood Blvd.  Los Angeles, CA 90024",2.5,72,34.056825,-118.44290500000001,Pizza, ,90024
R4lzd1757DzVjeITuOWBVQ,Thai Town Marketplace,"5448 Hollywood Blvd  Los Angeles, CA 90027",2.0,1,34.1014,-118.30866999999999,Thai, Asian Fusion,90027
R4nG6ULqG6Pefww0RS2fpQ,Greenblatt's Deli-Restaurant & Fine Wine Shop,"8017 Sunset Blvd  West Hollywood, CA 90046",4.0,781,34.09820070000001,-118.364626,Beer, Wine & Spirits,90046
r4u6gh_BZutc07buO3qvPg,Sirocco,"11461 Sunset Blvd  Luxe Hotel Sunset Blvd  Los Angeles, CA 90049",4.0,8,34.07294,-118.46915,Mediterranean, Seafood,90049
R4xJYCYy6JR_elxvn_8SNw,Jesse's Camarones Restaurant,"1479 W Adams Blvd  Los Angeles, CA 90007",4.5,133,34.032894899999995,-118.29380619999999,Seafood, Mexican,90007
r56cDKErLby7nuVoLsR-uA,Celebrate with Sarah,"Thousand Oaks, CA 91320",5.0,27,34.17059641,-118.83722890000001,Desserts, Caterers,91320
r5blfHz0tUdM2sOXI3_5-A,Egg Roll King,"219 E Compton Blvd  Compton, CA 90220",3.0,3,33.897403000000004,-118.222132,Chinese, ,90220
r5giWoA5KebylHLEm1AY2g,The Spice Garden,"7850 Beach Blvd  Buena Park, CA 90620",3.5,9,33.8493421,-117.99731340000001,Indian, Buffets,90620
r5GweWfZ5AtgrqWq8LLXyA,Willingham's World Champion BBQ,"443 S Pacific Coast Hwy  Ste A  Redondo Beach, CA 90277",4.5,269,33.835009899999996,-118.38553999999999,Barbeque, Sandwiches,90277
r5JO350HMMtE04O_Y85NIA,Break Time!,"3636 Santa Fe Ave  Long Beach, CA 90810",5.0,1,33.82251,-118.2151,Donuts, Asian Fusion,90810
r5NG6uGsEnrlMnAdZ5Wg8Q,Chop Stop,"2435 E Imperial Hwy  Brea, CA 92821",4.5,94,33.911406,-117.867646,Salad, ,92821
r5qWc7NDtUDL_6kvToDumQ,Pier 1 Fish N Chips,"2236 W Beverly Blvd  Montebello, CA 90640",4.0,73,34.0210673,-118.12403400000001,Fish & Chips, Hawaiian,90640
r5UiJGvDQay71hhP2rALrA,Tom's Express,"1101 N Avalon Blvd  Wilmington, CA 90744",3.0,32,33.78502,-118.26321999999999,Fast Food, Burgers,90744
R5VBobNI4yW6_bY4JMp40g,Greenz on Wheelz,"Los Angeles, CA",3.0,121,34.053490000000004,-118.24531999999999,Sandwiches, Food Trucks,CA
R5xvvK6Xoiwfups5LwB10A,Flame Broiler,"3821 N Lakewood Blvd  Ste 102  Long Beach, CA 90846",3.0,90,33.8287261,-118.1427949,Korean, ,90846
r5XXOQUIVg_-1Zc9V4DeNg,El Pollo Dorado,"9210 Alondra Blvd  Ste A  Bellflower, CA 90706",4.0,45,33.888703799999995,-118.13776940000001,Mexican, ,90706
R5Y4lnegexOOWjEHI16IyQ,Bubba Gump Shrimp Co.,"1000 Universal Studios Blvd  Ste 114  Universal City, CA 91608",3.5,1161,34.136058,-118.35333259999999,Seafood, Southern,91608
r5YK9ha8B3PSZW_NRqOf4g,Larry's Pizza & Sports Parlor,"926 W Orangethorpe Ave  Unit F  Fullerton, CA 92832",4.0,166,33.857994,-117.94127900000001,Pizza, Sports Bars,92832
r5z9gSZvKcDgu7PU8T59pA,Soo Good Lutong Pinoy,"900 E Colorado St  Glendale, CA 91205",3.5,109,34.14236,-118.24345,Filipino, ,91205
r6-usl4pPnuj9mlP-nEr_g,Jinsol Gukbap,"4031 W 3rd St  Los Angeles, CA 90020",4.5,63,34.06918204,-118.3015013,Korean, Soup,90020
R63TnepKxwzkhgfaYHVpGg,El Durango Grill,"730 E Imperial Hwy  Brea, CA 92821",4.0,426,33.91353237,-117.8932635,Mexican, ,92821
r67rAULENQfNDM82xYR0gg,The Oasis Cafe,"375 Van Ness Ave  Ste 1101  Torrance, CA 90501",4.5,10,33.8452425,-118.3188291,Delis, Asian Fusion,90501
R68u8lNcN2a1ZbqqJzugCg,Lu's Garden,"534 E Valley Blvd  San Gabriel, CA 91776",4.5,1742,34.079659899999996,-118.09324,Chinese, Taiwanese,91776
R693BuBNgTxUZk2pVEbr6A,Lupita's Mexican Restaurant,"2620 W Valley Blvd  Alhambra, CA 91803",3.5,128,34.076440000000005,-118.15275,Mexican, ,91803
r69Tflre8Bpp456gp2DkbQ,Panda Express,"5945 E Spring St  Long Beach, CA 90808",3.0,68,33.81145325,-118.1156731,Chinese, Fast Food,90808
r6btDxvxN54gv6_AfMN9Qw,Pho Tay Bac,"860 W Imperial Hwy  Brea, CA 92822",4.0,303,33.91687775,-117.9114304,Vietnamese, ,92822
r6bZA5Rz7ufJHhKwES96tw,North End Bar & Grill,"2626 Hermosa Ave  Hermosa Beach, CA 90254",4.0,154,33.87252426,-118.4052277,Sports Bars, American (Traditional),90254
r6dLrusaX0H0qvXxjW-hIg,KFC,"7865 E Florence Ave  Downey, CA 90240",2.0,39,33.95485542,-118.13209690000001,Fast Food, Chicken Wings,90240
R6iCOOL2f1A4AU3VxMtC1A,Tokyo Wako,"310 S Pine Ave  Long Beach, CA 90899",3.0,531,33.76286962,-118.1928637,Japanese, Sushi Bars,90899
r6MSYeb2rnp3PTlwDWMang,Bud's Deli,"2727 Ocean Park Blvd  Santa Monica, CA 90405",4.0,162,34.0188388,-118.4562382,Delis, Salad,90405
r6uJSowlgQs3Y0Tw5QvbRA,Avatar Hookah,"5199 E Pacific Coast Hwy  Ste 100C  Long Beach, CA 90804",4.5,79,33.78343201,-118.1323318,Hookah Bars, Cafes,90804
R6UY7WsLtH3cur4vtg4gKA,R. Ranchos Taco Truck,"3004 East Side Blvd  Los Angeles, CA 90063",4.5,2,34.043462100000006,-118.19978950000001,Food Stands, Mexican,90063
r713-rhFNbEL8kBuEbrshA,Gaby's,"3216 Washington Blvd  Marina del Rey, CA 90292",3.5,113,33.990319899999996,-118.44873,Middle Eastern, Mediterranean,90292
r732gTgL0NAOfz1kBLF_Lw,La Capilla Mexican Restaurant,"1332 Sartori Ave  Torrance, CA 90501",3.5,725,33.83456421,-118.3147812,Mexican, ,90501
r7acYxv6TbJEFzbVi4wOsA,Poly Burger,"1460 Atlantic Ave  Long Beach, CA 90813",4.0,80,33.784149,-118.184432,Ice Cream & Frozen Yogurt, Burgers,90813
R7BVV6KoI6TIysq_A1xwgg,Panda Express - Temporarily Closed,"10250 Santa Monica Blvd  Los Angeles, CA 90067",2.5,52,34.057731,-118.419692,Chinese, Fast Food,90067
r7fEZRC03oR65zFxLQOCgw,Tacos A Su Cena,"5012 York Blvd  Los Angeles, CA 90042",5.0,2,34.1212626,-118.2064804,Tacos, Food Stands,90042
R7jenmTYqNUhSNc-_Zaefg,C & A Sandwich,"14747 Artesia Blvd  Ste 2B  La Mirada, CA 90638",4.5,103,33.873801,-118.016186,Sandwiches, ,90638
R7LAlYu4mek7PPk-5gzP3A,New Millenium Pizza,"1101 E Compton Blvd  Compton, CA 90221",4.0,9,33.8961549,-118.2114195,Pizza, ,90221
r8CvzAMyeTeDasdp6GOO5g,Chennai Tiffins,"3244 W Lincoln Ave  Anaheim, CA 92801",5.0,1,33.83146,-118.00482,Vegetarian, Indian,92801
R8CziC8xw25Xd7CnbD9SRw,The Reef,"880 S Harbor Scenic Dr  Long Beach, CA 90802",3.5,1037,33.75491127,-118.196945,Seafood, American (New),90802
R8FB3RJgvMeyfxAioOyL3w,Tacos La Guera,"5959 Maywood Ave  Huntington Park, CA 90255",4.0,13,33.96585752,-118.2304001,Street Vendors, Mexican,90255
r8gHF06OUASXEs7PQgHvcw,Locale90 Neapolitan Pizza Market,"1718 S Catalina Ave  Redondo Beach, CA 90277",4.0,360,33.8177755,-118.3876433,Pizza, Italian,90277
R8GtIT1uDQ4DPE-FfCTrTA,Taqueria Los Dos Gallos,"4339 Fruitland Ave  Vernon, CA 90058",5.0,2,33.99625846,-118.1987267,Food Trucks, Mexican,90058
r8H7DAB1rpMdz1vWxh3Vkw,Cemitas Poblanas Sin Fronteras,"1503 Magnolia Ave  Long Beach, CA 90813",3.0,5,33.7860042,-118.19822490000001,Mexican, ,90813
r8N1eyHp6bBxoixoQzSG9w,"Tacos ""La Poblanita""","761 S McDonnell Ave  Los Angeles, CA 90022",5.0,3,34.023311299999996,-118.16805090000001,Food Trucks, Mexican,90022
r8OeczwpzWJ3BgpMbQQAVw,Acai Nation,"857 Via De La Paz  Los Angeles, CA 90272",3.5,53,34.04635263,-118.52744409999998,Vegetarian, Brazilian,90272
r8oTtZMH3_8uUQYv1szWnw,Pizzaroni - Lynwood,"3837 Martin Luther King Junior Blvd  Lynwood, CA 90262",2.5,14,33.9277903,-118.19772150000001,Pizza, Chicken Wings,90262
R8PpzR31JAHrOGyPv79tfA,Phoenix Food Boutique,"18166 Colima Rd  Rowland Heights, CA 91748",3.5,445,33.98748524,-117.9078137,Chinese, ,91748
r8Prt1JSrJBC3Ik7F8eQhQ,Continental Gourmet Hawthorne,"12921 Prairie Ave  Hawthorne, CA 90250",4.5,200,33.9148784,-118.3441524,Grocery, Argentine,90250
R8rEnVictkK7nULV4VTA1w,El Matador Taco Truck,"1174 N Western Ave And Lexington  Los Angeles, CA 90028",4.0,178,34.09278115,-118.3091797,Food Trucks, Tacos,90028
r8yeThvg1y2igDPvOspFzA,ESPN World Cup Food Truck,"Los Angeles, CA",4.5,3,34.053490000000004,-118.24531999999999,Food Stands, Imported Food,CA
r930h3YomXtl7C9jk6OhdQ,The Nosh Of Beverly Hills,"9689 Santa Monica Blvd  Beverly Hills, CA 90210",3.5,362,34.06870827,-118.4073544,Delis, Bagels,90210
r9bxtjfXs3pXRoT1DsdB_Q,Dino's Italian Restaurant,"6391 Westminster Blvd  Westminster, CA 92683",4.0,324,33.7592289,-118.01737779999999,Italian, Pizza,92683
r9Eaw0qYLgpyebta4-ThCg,Marutomo Company,"21010 Anza Ave  Apt 6  Torrance, CA 90503",5.0,1,33.839259999999996,-118.36175,Japanese, ,90503
R9J6w61WmtNNyEB_cQtwhA,Tavern,"11648 San Vicente Blvd  Los Angeles, CA 90049",3.5,1173,34.053509999999996,-118.46333999999999,American (New), Breakfast & Brunch,90049
r9p3UPqA2vhly9n0zBsAdA,Martabak Cafe,"3666 S Nogales St  West Covina, CA 91792",4.5,182,34.01029051,-117.88554930000001,Desserts, Indonesian,91792
R9Pn3NyM5qy30gPHwin-Ew,San Salvador Restaurant,"1828 S Vermont Ave  Los Angeles, CA 90006",2.5,27,34.04052,-118.291251,Salvadoran, Gastropubs,90006
r9RfB8mKRK1GmJ5jjPh72A,Kobe Gyukatsu,"19755 E Colima Rd  Rowland Heights, CA 91748",4.0,167,33.986639000000004,-117.872095,Japanese, ,91748
r9RKQN1VMd3r8ROxjzSZAw,Kantaro Sushi,"1542 W Carson St  Torrance, CA 90501",4.5,367,33.83111758,-118.3053281,Sushi Bars, ,90501
R9SY_XYe23c6QmpioKZ8VA,Kebab Halebi,"15333 Sherman Way  Van Nuys, CA 91406",4.5,358,34.20184329999999,-118.46730330000001,Middle Eastern, Mediterranean,91406
R9Vyw96W3KlwCim0RDLP9w,Gladi's & Carlita's Hot Lunch Truck,"La Grange Ave At S Bundy Dr  Los Angeles, CA 90025",2.0,1,34.03392,-118.45551,Mexican, ,90025
RA0AB7i8PXZslM6LmQ0F5A,Fiesta Martin Tacos,"1314 N La Brea Ave  Inglewood, CA 90302",4.5,120,33.979819899999995,-118.35771000000001,Tacos, ,90302
Ra2eu1yxmndfR24-OVx8DA,Saffron,"300 S Grand Ave  Los Angeles, CA 90071",3.5,70,34.052812,-118.250743,Indian, ,90071
rA5Af_n9bG32dVUn6mEb_g,Sojuya,"4498 Lincoln Ave  Cypress, CA 90630",4.5,351,33.831278000000005,-118.05493999999999,Japanese, Korean,90630
ra8QFgeKZYNRaYABohgHNg,Leo's Tacos Truck,"5525 Sunset Blvd  Los Angeles, CA 90028",4.0,306,34.09866714,-118.30989070000001,Food Trucks, Mexican,90028
Racu1-aMkpwcPDlMoKX3Lg,Tacos Baja,"5385 Whittier Blvd  Los Angeles, CA 90602",4.5,1218,34.0200152,-118.15440829999999,Mexican, ,90602
RAdq2FYxZOhor1LQw73B3A,Chango's Tacos And Catering,"Hawthorne, CA 90250",5.0,32,33.9093,-118.34251,Tacos, ,90250
RAEa0_0cgDklsw0xLw_jZw,189 by Dominique Ansel,"189 The Grove Dr  Fl 2  Los Angeles, CA 90036",3.5,383,34.0722374,-118.3573885,Bars, American (New),90036
RaKnMxcrsFtx6ii7yO353Q,Lory's Restaurant,"4963 W Sunset Blvd  Los Angeles, CA 90027",4.5,49,34.0983351,-118.2977342,Middle Eastern, Mediterranean,90027
RAKSAYVAQsiPC7sD_RiUjA,Tom's Jr,"9901 Long Beach Blvd  Lynwood, CA 90262",3.0,60,33.94515,-118.21642,Burgers, Fast Food,90262
RalYlLHfgQl3rXtPFdOPig,Baja Fresh,"2921 Los Feliz Blvd  Ste 1  Los Angeles, CA 90039",2.5,98,34.12644406,-118.2639587,Mexican, Tex-Mex,90039
raQ67tc1XuGnBngutBRQVA,Uni Luv,"928 S Western Ave  Ste 132  Los Angeles, CA 90006",3.5,70,34.05461055,-118.30869709999999,Japanese, Korean,90006
RarITW4zBvhqKAK8FVOFCQ,Supremo,"901 S La Brea Ave  Los Angeles, CA 90036",4.5,177,34.05867,-118.34578,Italian, ,90036
raSUk8jtMYhe2D2l4HNUzg,Hashigo Sushi,"18685 Main St  Ste 106  Huntington Beach, CA 92648",4.5,584,33.6916794,-117.99222160000001,Japanese, Sushi Bars,92648
rATll-xwVa_NYlCBB0UaxA,NY Crust Pizza,"5421 Santa Monica Blvd  Ste C  Los Angeles, CA 90029",4.0,139,34.091029999999996,-118.30762,Pizza, Chicken Wings,90029
RAtY0wZOK_YOFnRy1MBGqQ,Heritage Eatery,"115 W Wilson Ave  Glendale, CA 91203",5.0,346,34.14819243,-118.2558744,Cafes, American (New),91203
rAV-PZ5QmYY1s2MBnbmpkQ,Tender Greens,"21247 Hawthorne Blvd  Village Del Amo  Torrance, CA 90503",3.5,566,33.835956700000004,-118.35362990000002,American (New), Salad,90503
RaVw73sJaLSA_qEHEgzPig,Mel's Diner,"100 Universal City Plz  Universal City, CA 91608",2.0,115,34.13858375,-118.355493,Specialty Food, Diners,91608
RaXRn9wNkYGx4ODB9gTEbA,Bamboo Song 2,"24202 Crenshaw Blvd  Torrance, CA 90505",3.5,161,33.805677200000005,-118.3278351,Asian Fusion, Vietnamese,90505
RAZrKNR7sNKbjLtpWHUNmw,Baran's 2239,"502 Pacific Coast Hwy  Hermosa Beach, CA 90254",4.5,438,33.85884093,-118.3909043,American (New), Beer Bar,90254
RAzUPIaCuqufZoPV9gwzUQ,Honeybird,"3201 S Hoover St  Ste 1835  Los Angeles, CA 90007",4.0,144,34.024758,-118.284446,Southern, Chicken Shop,90007
rBa2SRbsfh7-JzATUuHBzA,Mon Ramen,"20839 Ventura Blvd  Woodland Hills, CA 91364",4.0,453,34.16671183,-118.587321,Sushi Bars, Ramen,91364
RbbPE7YHC1Gyu9ynitzjVw,Tacos El Pimi,"12350-12368 Van Nuys Blvd  Los Angeles, CA 91342",5.0,7,34.28092059,-118.4019485,Food Trucks, Mexican,91342
RBc6LuMxmu3I88UK2rKYrw,Dan's Super Subs,"22446 Ventura Blvd  Woodland Hills, CA 91364",4.5,1195,34.167967,-118.615905,Sandwiches, Fast Food,91364
rbc9eyODP68T_DFzIYuNNQ,Le Pain Quotidien,"1122 S Gayley Ave  Los Angeles, CA 90024",4.0,671,34.0595321,-118.4456233,Bakeries, Breakfast & Brunch,90024
rbcoewz2xcqaKfIolUb2qg,Jasmine Market & Deli,"4135 1/2 Sepulveda Blvd  Culver City, CA 90230",4.5,570,34.00574261,-118.4123085,Burmese, Indian,90230
rbcOzsLyUv4D8H1VyfKhcQ,Good Grill Express,"210 E Olympic Blvd  Ste 127-108  Los Angeles, CA 90015",3.0,38,34.03897,-118.25568999999999,Mexican, Seafood,90015
rbcuw64GMraq0ynZbkW4Jg,Crimson,"606 Broadway  Ste 101  Santa Monica, CA 90401",4.5,161,34.01665,-118.49121000000001,Mediterranean, Coffee & Tea,90401
rbf0tBXGRiD5J91l4nKbxA,Juanita's Café,"20 Olvera St  Los Angeles, CA 90012",4.0,213,34.05783859,-118.2375226,Mexican, ,90012
RBfIAQjFNmQnky3gNsqayQ,Ki Sushi & Sake Bar,"5151 Beach Blvd  Ste a  Buena Park, CA 90621",4.5,765,33.88595427,-117.99623700000001,Japanese, Sushi Bars,90621
RBHysTJfEjuS3_HtNUdTqA,Pupuseria El Carrisal,"11851 Paramount Blvd  Downey, CA 90241",2.0,5,33.93539972,-118.14359840000002,Salvadoran, ,90241
RBqLL-pDroQ8tLVA5h0L7w,Zogo's Burgers,"6969 Paramount Blvd  Long Beach, CA 90805",3.0,35,33.88128629999999,-118.1602473,Fast Food, Burgers,90805
rBtn9-9ILE75hAl7EQqkog,Myung Dong Kal Guksu,"1000 N Euclid St  Anaheim, CA 92801",4.0,468,33.845785,-117.94065900000001,Korean, Noodles,92801
RbtZXcAWHzlFRGcF4yadyQ,Don Ruben Mexican Grill,"5835 Bellflower Blvd  Lakewood, CA 90713",3.5,99,33.8611109,-118.12530490000002,Mexican, ,90713
RbYCVMYUpaMsQDu8Y1-lvg,Lee's Sandwiches,"1289 E Valley Blvd  Alhambra, CA 91801",3.0,281,34.079633,-118.1104393,Vietnamese, Sandwiches,91801
RbzdMyi2Bc3OQ8G29pDp7w,Popeyes Louisiana Kitchen,"154 Carson St  Carson, CA 90745",2.0,104,33.831383,-118.278842,Fast Food, Chicken Wings,90745
RbzIzcCzqkrAU5-vK2f0nA,Huli Huli Hawaiian Grill,"11540 Hawthorne Blvd  Hawthorne, CA 90250",3.0,63,33.92964967,-118.35243190000001,Hawaiian, Chinese,90250
Rc_me8Fb14v9AopCPGqZyA,5 Buck Menu,"1842 W Washington Blvd  Los Angeles, CA 90007",3.0,2,34.03970981,-118.2987957,American (Traditional), ,90007
Rc-kQwrngQzXu6CiizlTVA,The Shack,"185 Culver Blvd  Playa Del Rey, CA 90293",3.5,416,33.958830999999996,-118.44886070000001,Sports Bars, American (Traditional),90293
rc0_GYq4ir4Rug4T12BEKA,KFC,"1927 N Durfee  South El Monte, CA 91733",3.5,31,34.04522814,-118.03092649999999,Fast Food, Chicken Wings,91733
rc0LnbBdOJhUJOGN6py-Fg,Juquila Restaurant,"11619 Santa Monica Blvd  Los Angeles, CA 90025",4.0,369,34.044579,-118.45473600000001,Latin American, Mexican,90025
rc1rLqPE0j06aW7CR-McpQ,Valerie Confections,"1665 Echo Park Ave  Los Angeles, CA 90026",4.0,148,34.08336925,-118.25455190000001,Coffee & Tea, Bakeries,90026
Rc2hBuPrT412WPc0PXWAMg,Chowking,"17202 Norwalk Ave  Cerritos, CA 90703",2.0,81,33.874590000000005,-118.07161,Filipino, Breakfast & Brunch,90703
Rcaq4XD5c7V8FtpPl-lbgA,Yellow Vase,"31248 Palos Verdes Dr W  Rancho Palos Verdes, CA 90275",3.0,332,33.748077,-118.4069753,Floral Designers, Florists,90275
rCbQqcIpn-lTMVselCLjIg,La Riviera Estilo Nayarit,"2614 Maple Ave  Los Angeles, CA 90011",4.0,6,34.022836,-118.265464,Seafood, ,90011
RCdb1WltVeEn7s9yt4VPKw,Taqueria Mi Coatzingo,"5427 S Central Ave  Los Angeles, CA 90011",4.0,1,33.99260542,-118.25665149999999,Mexican, ,90011
RcFQyOgK9YqcMmpDGMTVDw,Sub Connection,"2390 E Pacifica Pl  Compton, CA 90220",3.0,20,33.848905,-118.22301599999999,Sandwiches, ,90220
rCh0Li9UWJIt9anbdBngPw,Home Turf Sports Bar,"1 World Way  Terminal 1  Los Angeles, CA 90045",2.0,52,33.9443749,-118.3984405,Sports Bars, American (Traditional),90045
rchU5Gk7FlH0WFPnS6DPng,Phoenix Food Boutique,"31 E Valley Blvd  Alhambra, CA 91801",3.5,233,34.078795899999996,-118.1222037,Chinese, ,91801
rCKofKs75NQSYfuDip2urA,Vegan House Thai Bistro,"1435 N Highland Ave  Los Angeles, CA 90028",4.0,134,34.097201,-118.33889599999999,Thai, ,90028
RcLCN3Cc_QVoVwZkmctiaA,Fresh Brothers Westlake Village,"180 Promenade Way  Westlake Village, CA 91362",3.5,350,34.1584716,-118.82301409999998,Pizza, Salad,91362
RCMss-dp6sqRijz4Aj_pgw,Bread & Porridge,"2315 Wilshire Blvd  Santa Monica, CA 90403",3.5,440,34.03373920000001,-118.4804888,Breakfast & Brunch, American (Traditional),90403
RcNWQ6cjEeSVQ2Ytd2XLRg,Lalos No 2,"400 E 7th St  Los Angeles, CA 90014",4.0,4,34.041579999999996,-118.24856000000001,Mexican, ,90014
RCph4EDUQ4LpQbnsuwvBvA,Station Hollywood,"6250 Hollywood Blvd  Los Angeles, CA 90028",3.0,36,34.1014,-118.32545,Lounges, Tapas/Small Plates,90028
rcsTEPiCJvT-f8rFBUC5Mw,Tacos Bob,"2511 W Sunset Blvd  Los Angeles, CA 90026",5.0,17,34.07940743,-118.26859329999999,Mexican, Food Stands,90026
rct6NJnR1lZmFlO12IRvDw,Lido Restaurant,"9100 Long Beach Blvd  South Gate, CA 90280",3.5,54,33.95325089,-118.21833799999999,Dance Clubs, Mexican,90280
RCzR_2hb59K0u0tFS4hmTw,Sacks in the City,"2512 Artesia Blvd  Redondo Beach, CA 90278",4.5,92,33.87254,-118.36516999999999,Cafes, Breakfast & Brunch,90278
Rd_IrRGjqsxsvaXoaTqcVw,Saint Felix,"1602 N Cahuenga Blvd  Los Angeles, CA 90028",4.0,745,34.09998926,-118.32937700000001,Bars, American (New),90028
RD0qD17VxH9vvPblYYkL2g,The San Franciscan,"2520 Sepulveda Blvd  Torrance, CA 90505",4.0,880,33.82168,-118.32948,Karaoke, American (Traditional),90505
RD3xuEUssCnr4GOTKxxt3Q,Cafe Bonaparte,"53 Pier Ave  Hermosa Beach, CA 90254",3.5,238,33.862345,-118.400774,French, Coffee & Tea,90254
RD5VRmt0tiwfmUxK1Y5Xyw,Chin Chin,"8618 W Sunset Blvd  West Hollywood, CA 90069",3.0,639,34.0920666,-118.37947949999999,Chinese, Asian Fusion,90069
RdBU1PBsfad_c-ZC1W2sPw,Rae's Restaurant,"2901 Pico Blvd  Santa Monica, CA 90405",4.0,605,34.024938,-118.4595925,Diners, Breakfast & Brunch,90405
rDcre-MbVZepuhmAYgj-Yw,Greens Up Salads,"3101 Main St  Santa Monica, CA 90405",4.0,134,33.9980768,-118.47935349999999,Salad, American (New),90405
rdde9-P_Sg8_Q8nAj2xWkQ,Tony Khachapuri,"1552 North Cahuenga Blvd  Los Angeles, CA 90028",4.5,36,34.09970106,-118.3290101,Pizza, ,90028
rDEND3UxSBRVSrAMefGIeg,JTYH  Restaurant,"9425 Valley Blvd  Rosemead, CA 91770",3.5,377,34.081305799999996,-118.063741,Chinese, Noodles,91770
RdeZhDHDnwvuiNHvG4QV0g,Denny's,"3750 Wilshire Blvd  Los Angeles, CA 90010",2.5,285,34.0612711,-118.30802820000001,Diners, Breakfast & Brunch,90010
rdFBjD7BJmo5CVaafdE_6Q,Bamboo Chinese Cuisine,"4808 Melrose Ave  Los Angeles, CA 90029",3.0,104,34.0834051,-118.3048699,Chinese, ,90029
RDhpceUhi2UZ5Rfv7gz5rA,Pizzabilities,"350 S Figueroa Blvd  Ste 169  Los Angeles, CA 90071",4.0,16,34.05405807,-118.25460819999999,Pizza, Mexican,90071
Rdiby-zkTfRXBowShTO44Q,Wolfgang Puck at Hotel Bel-Air,"701 Stone Canyon Rd  Los Angeles, CA 90077",3.5,332,34.0866502,-118.4467947,American (New), Breakfast & Brunch,90077
RDJcioKEyvAfB4D3UAqiig,Gloria's Restaurant & Bar,"7823 Pacific Blvd  Huntington Park, CA 90255",4.0,322,33.9677999,-118.22554,Mexican, Bars,90255
RdLz9GVW48pu2XmhrMsLUg,Casita del Campo,"1920 Hyperion Ave  Los Angeles, CA 90027",3.5,664,34.09745,-118.27498999999999,Mexican, Seafood,90027
rdN87IEVZrmOLyWzGfF9IA,L&L Hawaiian Barbecue,"2445 E Imperial Hwy  Unit C  Brea, CA 92821",3.5,181,33.91210588,-117.8673205,Hawaiian, Barbeque,92821
RDQ_9lAnNXkQ-qOa4QKYXQ,Tutto Bene,"327 N Crescent Dr  Beverly Hills, CA 90210",3.5,65,34.07,-118.39903999999999,Mediterranean, Bakeries,90210
RDRC7WyoTSuV78TAEoPQ0A,Groundwork Coffee Co.,"811 Traction Ave  Los Angeles, CA 90013",4.0,385,34.04526,-118.23531000000001,Coffee & Tea, Breakfast & Brunch,90013
RDs-M4P1BviACHnX9boR8A,Mustard's Chicago Style Eatery,"3630 Katella Ave  Los Alamitos, CA 90720",4.0,215,33.802655,-118.06995800000001,Hot Dogs, Burgers,90720
rdSPfeNUVsEOlin_kO_Z6w,Ono Hawaiian BBQ,"17416 Colima Rd  Ste B  Rowland Heights, CA 91748",3.0,110,33.990320000000004,-117.92642,Barbeque, Hawaiian,91748
RdSSKTRezlCwnCJWCLm6KQ,Imperial Burgers,"241 E Imperial Hwy  La Habra, CA 90631",3.5,278,33.91768,-117.94407,Burgers, ,90631
rDWPSZJEKde7j843hSI9Gg,Chop Stop,"11990 Ventura Blvd  Studio City, CA 91604",4.0,178,34.14282206,-118.39363059999998,Salad, Vegetarian,91604
RDYMb8sQ-v9I0xshDKuF0g,Lucky Chinese Fast Food,"5333 S Main St  Los Angeles, CA 90037",4.0,21,33.993590000000005,-118.2743,Chinese, ,90037
RE-OypAAuE_uweNwbI6J2Q,Lakeside Restaurant & Lounge,"16817 Ventura Blvd  Los Angeles, CA 91436",3.5,1369,34.159181200000006,-118.4992437,American (New), Bars,91436
REavVskm3ZTg04AvcOMVRw,Café Tropical,"2900 W Sunset Blvd  Los Angeles, CA 90026",4.0,547,34.08278,-118.27362,Bakeries, Sandwiches,90026
reAXhFaallnZDLikywcJDw,Tops Jr,"2407 W Main St  Alhambra, CA 91801",4.0,263,34.09505,-118.14988999999998,Sandwiches, Burgers,91801
rebOAJOKKS2c6bJdZ8GyEw,Cafe 50's,"11623 Santa Monica Blvd  Los Angeles, CA 90025",3.5,993,34.04464220000001,-118.45494509999999,Diners, Cafes,90025
rEJgJq7CprTqIoe7queLnA,Angelica's Restaurant,"518 W Arbor Vitae St  Inglewood, CA 90301",4.0,3,33.952447899999996,-118.36443100000001,Mexican, ,90301
ReLswetP3TSBr8O79Mrp9A,P.F. Chang's,"380 World Way  Los Angeles, CA 90045",3.0,150,33.9463626,-118.4010845,Chinese, Bars,90045
rerdbKSuTjvXg1dIX6eAPA,El Morfi Grill,"241 N Brand Blvd  Glendale, CA 91203",4.0,323,34.1496,-118.25546999999999,Argentine, Italian,91203
rERlpAeI2DLVBx0KpOhKyg,Los Amigos,"1365 Long Beach Blvd  Long Beach, CA 90813",2.0,1,33.78381261,-118.1897298,Mexican, ,90813
